"package"	"first_published"	"naming_convention"	"author_count"	"is_orphaned"	"public_repository"	"has_tests"	"is_versioned"	"specifies_r_version"	"is_roxygenised"	"copyright_license"
"AsynchLong"	2015	"Mixed Case"	5	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"asypow"	2003	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"ACM"
"ATE"	2015	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"AtelieR"	2011	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"atmcmc"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"ATmet"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"AtmRay"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"atsd"	2015	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	TRUE	TRUE	TRUE	"Apache License 2.0"
"attribrisk"	2014	"Lower Case"	4	FALSE	"None"	"testthat"	FALSE	FALSE	FALSE	"LGPL-2"
"AUC"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"AUCRF"	2011	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"audio"	2008	"Lower Case"	1	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"MIT"
"audiolyzR"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"audit"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"MIT"
"autoencoder"	2014	"Lower Case"	5	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"automap"	2009	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"autopls"	2012	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"AutoSEARCH"	2011	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"aws"	2002	"Lower Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"awsMethods"	2012	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"aylmer"	2008	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"B2Z"	2010	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"b6e6rl"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"babar"	2015	"Lower Case"	4	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"babel"	2013	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"LGPL-2.1"
"BaBooN"	2011	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"babynames"	2014	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	TRUE	"CC0"
"BACA"	2015	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"BACCO"	2005	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"backtest"	2006	"Lower Case"	8	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BACprior"	2013	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BAEssd"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"bagRboostR"	2013	"Mixed Case"	1	FALSE	"None"	"testthat"	TRUE	FALSE	FALSE	"MIT"
"BalancedSampling"	2014	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BaM"	2008	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bamdit"	2011	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"BAMMtools"	2014	"Mixed Case"	7	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"bams"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"bandit"	2012	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-3"
"BANFF"	2014	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	TRUE	TRUE	"GPL-2"
"BANOVA"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"barcode"	2011	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"bartMachine"	2013	"Mixed Case"	3	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-3"
"base64"	2011	"Lower Case"	2	TRUE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"base64enc"	2012	"Lower Case"	1	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"baseline"	2011	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"basicspace"	2011	"Lower Case"	5	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BASIX"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BaSTA"	2011	"Mixed Case"	3	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"BAT"	2014	"Mixed Case"	3	FALSE	"None"	"None/Other"	TRUE	TRUE	TRUE	"GPL-3"
"batade"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"batch"	2009	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BatchExperiments"	2012	"Mixed Case"	3	FALSE	"GitHub"	"testthat"	TRUE	TRUE	TRUE	"BSD_3_clause"
"BatchJobs"	2012	"Mixed Case"	3	FALSE	"GitHub"	"testthat"	FALSE	TRUE	TRUE	"BSD_2_clause"
"batchmeans"	2012	"Lower Case"	2	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BayClone2"	2014	"Mixed Case"	5	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"BayesBridge"	2012	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL"
"bayesclust"	2009	"Lower Case"	6	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BayesComm"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"bayescount"	2007	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"BayesCR"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"None"
"BayesDA"	2009	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bayesDccGarch"	2015	"Mixed Case"	3	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL"
"bayesDem"	2010	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BayesFactor"	2012	"Mixed Case"	3	FALSE	"GitHub"	"testthat"	TRUE	TRUE	FALSE	"GPL-2"
"bayesGARCH"	2008	"Mixed Case"	1	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"bayesGDS"	2012	"Mixed Case"	1	FALSE	"Other"	"testthat"	TRUE	TRUE	TRUE	"MPL"
"BayesGESM"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BayesianAnimalTracker"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"Bayesianbetareg"	2013	"Mixed Case"	10	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BayesLCA"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"bayesLife"	2011	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BayesLogit"	2012	"Mixed Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL"
"bayesm"	2005	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bayesMCClust"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BayesMed"	2014	"Mixed Case"	6	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"bayesmix"	2004	"Lower Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BayesMixSurv"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BayesNI"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"bayesPop"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bayespref"	2012	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"bayesQR"	2011	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bayess"	2013	"Lower Case"	5	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BayesSAE"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BayesSingleSub"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"BayesSummaryStatLM"	2015	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bayesSurv"	2004	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bayesTFR"	2010	"Mixed Case"	4	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"Bayesthresh"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"BayesTree"	2006	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BayesValidate"	2006	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BayesVarSel"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"BayesX"	2009	"Mixed Case"	5	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BayesXsrc"	2012	"Mixed Case"	5	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BayHap"	2010	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"BayHaz"	2007	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BaylorEdPsych"	2012	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"bayou"	2014	"Lower Case"	3	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"BaySIC"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BAYSTAR"	2008	"Mixed Case"	5	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BB"	2008	"Mixed Case"	10	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"bbefkr"	2013	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bbemkr"	2010	"Lower Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BBEST"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"BBmisc"	2012	"Mixed Case"	5	FALSE	"GitHub"	"testthat"	FALSE	FALSE	TRUE	"BSD_3_clause"
"bbmle"	2007	"Lower Case"	2	FALSE	"None"	"RUnit"	TRUE	TRUE	FALSE	"GPL-2"
"BBMM"	2010	"Mixed Case"	7	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"bbo"	2013	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL"
"BBRecapture"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bc3net"	2012	"Lower Case"	2	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"BCA"	2011	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BCBCSF"	2011	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BCDating"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"BcDiag"	2013	"Mixed Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-3"
"BCE"	2008	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BCEA"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BCEs0"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"Bchron"	2008	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"Bclim"	2012	"Mixed Case"	3	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"bclust"	2009	"Lower Case"	2	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bcp"	2006	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"bcpa"	2013	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"Unlimited"
"bcpmeta"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bcrm"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"bcv"	2009	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"BSD"
"bda"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"Unlimited"
"bde"	2014	"Lower Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"BDgraph"	2012	"Mixed Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL"
"bdoc"	2009	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bdpv"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"bdscale"	2014	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	TRUE	"GPL-2"
"bdsmatrix"	2009	"Lower Case"	1	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"LGPL-2"
"bdvis"	2014	"Lower Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	TRUE	"CC0"
"bdynsys"	2013	"Lower Case"	4	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"beadarrayFilter"	2012	"Mixed Case"	8	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"beadarrayMSV"	2010	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"beanplot"	2008	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BEANSP"	2014	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"bear"	2008	"Lower Case"	2	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"BEDASSLE"	2013	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"beepr"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	TRUE	"GPL-3"
"beeswarm"	2010	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"Artistic-2.0"
"benchden"	2007	"Lower Case"	3	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"benchmark"	2010	"Lower Case"	1	FALSE	"RForge"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"Benchmarking"	2010	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"benford.analysis"	2014	"Non-Alphanumeric"	1	FALSE	"None"	"testthat"	TRUE	TRUE	FALSE	"GPL-3"
"BenfordTests"	2013	"Mixed Case"	2	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-3"
"bentcableAR"	2008	"Mixed Case"	7	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL"
"BEQI2"	2014	"Mixed Case"	2	FALSE	"None"	"testthat"	FALSE	TRUE	TRUE	"GPL"
"ber"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"Bergm"	2009	"Mixed Case"	2	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"BerlinData"	2014	"Mixed Case"	2	FALSE	"GitHub"	"testthat"	TRUE	TRUE	TRUE	"GPL-3"
"berryFunctions"	2014	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"Bessel"	2011	"Mixed Case"	1	FALSE	"RForge"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BEST"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL"
"bestglm"	2009	"Lower Case"	2	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"betafam"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"betapart"	2012	"Lower Case"	5	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"betaper"	2008	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"betareg"	2004	"Lower Case"	6	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"betas"	2015	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	TRUE	TRUE	TRUE	"GPL-3"
"betategarch"	2011	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bethel"	2009	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bezier"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"bfa"	2011	"Lower Case"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-3"
"bfast"	2009	"Lower Case"	3	FALSE	"RForge"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"bfp"	2010	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bgeva"	2013	"Lower Case"	3	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bglm"	2014	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BGLR"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-3"
"bgmm"	2011	"Lower Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"BGPhazard"	2013	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"BGSIMD"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BH"	2013	"Mixed Case"	3	FALSE	"GitHub"	"None/Other"	TRUE	FALSE	FALSE	"BSL-1.0"
"Bhat"	2002	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BHH2"	2005	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"BHMSMAfMRI"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"biasbetareg"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BiasedUrn"	2006	"Mixed Case"	1	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"GPL-3"
"bibtex"	2009	"Lower Case"	3	FALSE	"GitHub"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"biclust"	2008	"Lower Case"	8	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-3"
"BiDimRegression"	2013	"Mixed Case"	1	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"bifactorial"	2007	"Lower Case"	1	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"BIFIEsurvey"	2014	"Mixed Case"	3	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bigalgebra"	2014	"Lower Case"	4	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"LGPL-3"
"biganalytics"	2010	"Lower Case"	2	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"LGPL-3"
"bigdata"	2012	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"bigGP"	2013	"Mixed Case"	6	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"biglars"	2010	"Lower Case"	3	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"biglm"	2006	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"bigmemory"	2008	"Lower Case"	4	FALSE	"Other"	"RUnit"	TRUE	FALSE	FALSE	"LGPL-3"
"bigmemory.sri"	2012	"Non-Alphanumeric"	1	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"LGPL-3"
"bigpca"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bigrf"	2013	"Lower Case"	3	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	FALSE	"GPL-3"
"bigrquery"	2015	"Lower Case"	2	FALSE	"None"	"testthat"	TRUE	TRUE	TRUE	"GPL-3"
"bigRR"	2013	"Mixed Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bigsplines"	2014	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"bigtabulate"	2010	"Lower Case"	2	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"LGPL-3"
"BigTSP"	2012	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"bild"	2010	"Lower Case"	6	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"bimetallic"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"Binarize"	2015	"Mixed Case"	6	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"Artistic-2.0"
"binda"	2014	"Lower Case"	2	FALSE	"Other"	"None/Other"	TRUE	TRUE	FALSE	"GPL"
"bindata"	1999	"Lower Case"	3	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"binequality"	2014	"Lower Case"	4	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL"
"bingat"	2014	"Lower Case"	6	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"Apache License"
"binGroup"	2007	"Mixed Case"	4	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"binhf"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"binMto"	2007	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BinNonNor"	2014	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BinNor"	2011	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"binom"	2006	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"binomialcftp"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"binomlogit"	2012	"Lower Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"binomSamSize"	2009	"Mixed Case"	1	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"binomTools"	2011	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL"
"BinOrdNonNor"	2015	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"binr"	2014	"Lower Case"	1	FALSE	"GitHub"	"None/Other"	FALSE	TRUE	TRUE	"Apache License"
"binseqtest"	2012	"Lower Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-3"
"bio3d"	2014	"Lower Case"	4	FALSE	"BitBucket"	"testthat"	FALSE	TRUE	FALSE	"GPL-2"
"Biodem"	2005	"Mixed Case"	2	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BiodiversityR"	2007	"Mixed Case"	1	FALSE	"Other"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"biogas"	2015	"Lower Case"	5	FALSE	"None"	"None/Other"	FALSE	FALSE	FALSE	"GPL-2"
"BioGeoBEARS"	2013	"Mixed Case"	1	FALSE	"Other"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
"biogram"	2014	"Lower Case"	3	FALSE	"GitHub"	"testthat"	FALSE	TRUE	TRUE	"GPL-3"
"Biograph"	2011	"Mixed Case"	1	FALSE	"None"	"None/Other"	TRUE	TRUE	FALSE	"GPL-2"
"bio.infer"	2007	"Non-Alphanumeric"	1	FALSE	"None"	"None/Other"	FALSE	TRUE	FALSE	"GPL-2"
"biom"	2013	"Lower Case"	2	FALSE	"GitHub"	"testthat"	TRUE	TRUE	FALSE	"GPL-2"
"BioMark"	2011	"Mixed Case"	2	FALSE	"None"	"None/Other"	TRUE	FALSE	FALSE	"GPL-2"
